"school" "minority" "female" "ses" "math"
"717" 2030 0 0 0.982 4.696
"718" 2030 0 0 1.022 4.461
"719" 2030 0 0 1.072 24.297
"720" 2030 0 0 1.182 18.399
"721" 2030 0 0 1.202 15.332
"722" 2030 0 0 1.302 16.604
"723" 2030 0 0 1.512 15.463
"724" 2030 0 0 -0.118 19.624
"725" 2030 0 0 -0.178 5.366
"726" 2030 0 0 -0.218 11.536
"727" 2030 0 0 -0.458 5.912
"728" 2030 0 0 -0.538 13.452
"729" 2030 0 0 -0.648 10.916
"730" 2030 0 0 -0.878 6.21
"731" 2030 0 0 -0.918 8.255
"732" 2030 0 1 0.072 9.733
"733" 2030 0 1 0.112 12.692
"734" 2030 0 1 0.212 16.569
"735" 2030 0 1 0.242 6.72
"736" 2030 0 1 0.352 11.47
"737" 2030 0 1 0.502 19.118
"738" 2030 0 1 0.552 23.108
"739" 2030 0 1 0.712 16.257
"740" 2030 0 1 0.782 20.932
"741" 2030 0 1 0.932 13.732
"742" 2030 0 1 0.972 9.184
"743" 2030 0 1 1.042 2.625
"744" 2030 0 1 1.142 1.227
"745" 2030 0 1 1.512 7.054
"746" 2030 0 1 -0.118 4.756
"747" 2030 0 1 -0.188 2.796
"748" 2030 0 1 -0.538 15.564
"749" 2030 0 1 -0.828 9.32
"750" 2030 0 1 -1.178 11.883
"751" 2030 1 0 0.172 2.731
"752" 2030 1 0 0.382 16.028
"753" 2030 1 1 -0.078 4.328
"754" 2208 0 0 0.012 23.822
"755" 2208 0 0 0.112 22.16
"756" 2208 0 0 0.142 21.89
"757" 2208 0 0 0.202 8.782
"758" 2208 0 0 0.202 24.707
"759" 2208 0 0 0.632 13.021
"760" 2208 0 0 0.702 11.21
"761" 2208 0 0 0.702 20.633
"762" 2208 0 0 0.772 17.56
"763" 2208 0 0 0.782 9.796
"764" 2208 0 0 0.792 20.628
"765" 2208 0 0 0.842 21.007
"766" 2208 0 0 0.852 11.373
"767" 2208 0 0 0.932 12.497
"768" 2208 0 0 0.982 17.163
"769" 2208 0 0 1.022 12.663
"770" 2208 0 0 1.122 22.136
"771" 2208 0 0 1.182 23.955
"772" 2208 0 0 1.202 23.449
"773" 2208 0 0 1.652 16.658
"774" 2208 0 0 -0.188 6.795
"775" 2208 0 0 -0.348 16.841
"776" 2208 0 0 -0.368 8.438
"777" 2208 0 0 -0.468 18.196
"778" 2208 0 0 -0.598 23.159
"779" 2208 0 1 0.002 17.075
"780" 2208 0 1 0.182 3.51
"781" 2208 0 1 0.182 4.786
"782" 2208 0 1 0.202 7.237
"783" 2208 0 1 0.212 21.009
"784" 2208 0 1 0.242 14.845
"785" 2208 0 1 0.432 20.026
"786" 2208 0 1 0.482 14.15
"787" 2208 0 1 0.562 14.315
"788" 2208 0 1 0.572 17.536
"789" 2208 0 1 0.662 22.057
"790" 2208 0 1 0.682 19.196
"791" 2208 0 1 0.772 6.078
"792" 2208 0 1 0.792 12.281
"793" 2208 0 1 0.802 11.457
"794" 2208 0 1 0.932 23.529
"795" 2208 0 1 1.002 7.155
"796" 2208 0 1 1.032 20.3
"797" 2208 0 1 1.122 16.76
"798" 2208 0 1 1.152 23.141
"799" 2208 0 1 1.202 16.302
"800" 2208 0 1 1.392 17.706
"801" 2208 0 1 1.392 18.46
"802" 2208 0 1 -0.068 19.604
"803" 2208 0 1 -0.108 21.744
"804" 2208 0 1 -0.118 10.983
"805" 2208 0 1 -0.118 16.353
"806" 2208 0 1 -0.148 17.699
"807" 2208 0 1 -0.218 2.957
"808" 2208 0 1 -0.268 13.684
"809" 2208 0 1 -0.298 4.206
"810" 2208 0 1 -0.318 5.958
"811" 2208 0 1 -0.438 7.956
"812" 2208 0 1 -0.478 7.847
"813" 2208 0 1 -0.908 17.839
"814" 2277 0 1 0.442 5.449
"815" 2277 0 1 -0.118 2.837
"816" 2277 0 1 -0.218 18.532
"817" 2277 0 1 -0.398 18.118
"818" 2277 0 1 -0.548 13.643
"819" 2277 0 1 -0.598 10.24
"820" 2277 0 1 -0.798 6.932
"821" 2277 0 1 -0.898 -1.722
"822" 2277 0 1 -1.008 10.967
"823" 2277 0 1 -1.158 2.38
"824" 2277 0 1 -1.208 10.92
"825" 2277 0 1 -1.328 14.476
"826" 2277 0 1 -1.448 2.891
"827" 2277 0 1 -1.448 9.048
"828" 2277 1 1 0.052 12.075
"829" 2277 1 1 0.122 4.322
"830" 2277 1 1 0.502 1.938
"831" 2277 1 1 0.562 13.484
"832" 2277 1 1 0.582 6.061
"833" 2277 1 1 1.762 4.261
"834" 2277 1 1 -0.138 8.642
"835" 2277 1 1 -0.178 10.425
"836" 2277 1 1 -0.188 3.677
"837" 2277 1 1 -0.208 8.293
"838" 2277 1 1 -0.298 11.975
"839" 2277 1 1 -0.398 3.522
"840" 2277 1 1 -0.428 6.098
"841" 2277 1 1 -0.468 3.235
"842" 2277 1 1 -0.528 4.579
"843" 2277 1 1 -0.678 4.782
"844" 2277 1 1 -0.678 10.308
"845" 2277 1 1 -0.708 4.097
"846" 2277 1 1 -0.718 3.472
"847" 2277 1 1 -0.768 12.412
"848" 2277 1 1 -0.778 8.309
"849" 2277 1 1 -0.858 10.371
"850" 2277 1 1 -0.858 14.231
"851" 2277 1 1 -0.948 12.865
"852" 2277 1 1 -0.988 16.13
"853" 2277 1 1 -1.008 15.778
"854" 2277 1 1 -1.028 18.592
"855" 2277 1 1 -1.058 4.559
"856" 2277 1 1 -1.058 12.725
"857" 2277 1 1 -1.078 8.338
"858" 2277 1 1 -1.128 5.081
"859" 2277 1 1 -1.138 21.723
"860" 2277 1 1 -1.148 8.089
"861" 2277 1 1 -1.178 2.462
"862" 2277 1 1 -1.198 5.252
"863" 2277 1 1 -1.258 6.328
"864" 2277 1 1 -1.278 15.922
"865" 2277 1 1 -1.308 12.573
"866" 2277 1 1 -1.318 6.18
"867" 2277 1 1 -1.378 20.906
"868" 2277 1 1 -1.388 5.467
"869" 2277 1 1 -1.438 14.009
"870" 2277 1 1 -1.458 16.248
"871" 2277 1 1 -1.498 4.069
"872" 2277 1 1 -1.648 9.146
"873" 2277 1 1 -1.718 6.701
"874" 2277 1 1 -1.808 22.731
"875" 2305 0 1 0.162 5.624
"876" 2305 0 1 -1.088 10.581
"877" 2305 0 1 -1.178 10.839
"878" 2305 1 1 0.052 16.174
"879" 2305 1 1 0.102 15.192
"880" 2305 1 1 0.122 6.727
"881" 2305 1 1 0.182 12.313
"882" 2305 1 1 0.202 10.927
"883" 2305 1 1 0.402 14.009
"884" 2305 1 1 0.442 10.168
"885" 2305 1 1 1.192 16.406
"886" 2305 1 1 1.242 9.318
"887" 2305 1 1 -0.008 2.079
"888" 2305 1 1 -0.038 11.658
"889" 2305 1 1 -0.058 5.074
"890" 2305 1 1 -0.078 11.596
"891" 2305 1 1 -0.148 12.433
"892" 2305 1 1 -0.148 15.062
"893" 2305 1 1 -0.228 17.401
"894" 2305 1 1 -0.308 15.256
"895" 2305 1 1 -0.338 15.857
"896" 2305 1 1 -0.348 14.558
"897" 2305 1 1 -0.358 4.005
"898" 2305 1 1 -0.358 12.746
"899" 2305 1 1 -0.368 -1.005
"900" 2305 1 1 -0.388 6.292
"901" 2305 1 1 -0.438 10.264
"902" 2305 1 1 -0.438 11.356
"903" 2305 1 1 -0.468 2.095
"904" 2305 1 1 -0.478 7.141
"905" 2305 1 1 -0.518 8.94
"906" 2305 1 1 -0.528 16.331
"907" 2305 1 1 -0.568 12.356
"908" 2305 1 1 -0.568 15.898
"909" 2305 1 1 -0.588 14.038
"910" 2305 1 1 -0.598 4.082
"911" 2305 1 1 -0.598 10.567
"912" 2305 1 1 -0.648 6.51
"913" 2305 1 1 -0.708 6.407
"914" 2305 1 1 -0.708 21.352
"915" 2305 1 1 -0.738 16.405
"916" 2305 1 1 -0.768 -0.928
"917" 2305 1 1 -0.778 9.917
"918" 2305 1 1 -0.838 15.303
"919" 2305 1 1 -0.858 13.632
"920" 2305 1 1 -0.888 10.004
"921" 2305 1 1 -0.938 -0.602
"922" 2305 1 1 -1.028 10.743
"923" 2305 1 1 -1.038 10.067
"924" 2305 1 1 -1.058 6.444
"925" 2305 1 1 -1.098 15.085
"926" 2305 1 1 -1.128 16.557
"927" 2305 1 1 -1.158 7.594
"928" 2305 1 1 -1.178 2.734
"929" 2305 1 1 -1.178 12.823
"930" 2305 1 1 -1.178 13.882
"931" 2305 1 1 -1.208 14.364
"932" 2305 1 1 -1.268 20.108
"933" 2305 1 1 -1.288 18.534
"934" 2305 1 1 -1.378 17.251
"935" 2305 1 1 -1.458 14.901
"936" 2305 1 1 -1.518 10.246
"937" 2305 1 1 -1.548 11.896
"938" 2305 1 1 -1.608 11.01
"939" 2305 1 1 -1.698 12.199
"940" 2305 1 1 -1.928 13.344
"941" 2305 1 1 -2.138 14.09
"942" 2336 0 0 0.292 9.294
"943" 2336 0 0 0.352 21.435
"944" 2336 0 0 0.412 8.572
"945" 2336 0 0 0.422 15.076
"946" 2336 0 0 0.452 21.185
"947" 2336 0 0 0.492 24.993
"948" 2336 0 0 0.522 13.082
"949" 2336 0 0 0.602 18.836
"950" 2336 0 0 0.652 22.12
"951" 2336 0 0 0.662 10.529
"952" 2336 0 0 0.912 23.188
"953" 2336 0 0 0.922 4.807
"954" 2336 0 0 0.922 14.499
"955" 2336 0 0 0.942 24.344
"956" 2336 0 0 0.962 23.696
"957" 2336 0 0 1.072 21.218
"958" 2336 0 0 1.132 23.744
"959" 2336 0 0 1.172 22.901
"960" 2336 0 0 1.282 6.92
"961" 2336 0 0 1.392 11.655
"962" 2336 0 0 -0.078 18.254
"963" 2336 0 0 -0.218 13.853
"964" 2336 0 0 -0.228 24.404
"965" 2336 0 0 -0.728 11.32
"966" 2336 0 0 -0.798 21.206
"967" 2336 0 1 0.072 6.902
"968" 2336 0 1 0.082 20.389
"969" 2336 0 1 0.502 17.563
"970" 2336 0 1 0.532 4.472
"971" 2336 0 1 0.722 20.346
"972" 2336 0 1 0.842 17.54
"973" 2336 0 1 0.912 21.774
"974" 2336 0 1 0.972 20.255
"975" 2336 0 1 1.012 14.767
"976" 2336 0 1 1.072 18.487
"977" 2336 0 1 1.072 19.484
"978" 2336 0 1 1.092 18.736
"979" 2336 0 1 1.392 17.242
"980" 2336 0 1 -0.098 24.993
"981" 2336 0 1 -0.138 10.951
"982" 2336 0 1 -0.158 21.085
"983" 2336 0 1 -0.258 10.038
"984" 2336 0 1 -0.428 12.356
"985" 2336 0 1 -0.638 11.571
"986" 2336 0 1 -0.858 11.23
"987" 2336 0 1 -0.918 11.351
"988" 2336 1 1 0.452 13.669
"989" 2458 0 1 0.052 10.138
"990" 2458 0 1 0.192 6.952
"991" 2458 0 1 0.312 12.293
"992" 2458 0 1 0.312 23.044
"993" 2458 0 1 0.382 19.322
"994" 2458 0 1 0.402 19.153
"995" 2458 0 1 0.422 22.466
"996" 2458 0 1 0.432 9.327
"997" 2458 0 1 0.462 10.278
"998" 2458 0 1 0.502 20.689
"999" 2458 0 1 0.512 9.018
"1000" 2458 0 1 0.722 18.814
"1001" 2458 0 1 0.772 9.49
"1002" 2458 0 1 0.872 11.466
"1003" 2458 0 1 1.072 24.488
"1004" 2458 0 1 1.082 21.451
"1005" 2458 0 1 1.092 13.071
"1006" 2458 0 1 1.302 14.005
"1007" 2458 0 1 1.342 15.496
"1008" 2458 0 1 1.512 22.681
"1009" 2458 0 1 -0.048 21.403
"1010" 2458 0 1 -0.828 10.352
"1011" 2458 1 1 0.012 16.793
"1012" 2458 1 1 0.022 10.621
"1013" 2458 1 1 0.052 12.071
"1014" 2458 1 1 0.062 17.666
"1015" 2458 1 1 0.142 2.454
"1016" 2458 1 1 0.182 4.928
"1017" 2458 1 1 0.192 9.922
"1018" 2458 1 1 0.232 22.631
"1019" 2458 1 1 0.242 9.142
"1020" 2458 1 1 0.262 17.205
"1021" 2458 1 1 0.272 6.451
"1022" 2458 1 1 0.302 15.096
"1023" 2458 1 1 0.322 13.095
"1024" 2458 1 1 0.332 23.534
"1025" 2458 1 1 0.842 20.21
"1026" 2458 1 1 0.852 22.743
"1027" 2458 1 1 1.022 11.406
"1028" 2458 1 1 1.102 15.287
"1029" 2458 1 1 1.122 9.09
"1030" 2458 1 1 1.172 13.666
"1031" 2458 1 1 -0.048 21.186
"1032" 2458 1 1 -0.068 5.52
"1033" 2458 1 1 -0.178 9.829
"1034" 2458 1 1 -0.218 21.299
"1035" 2458 1 1 -0.268 12.332
"1036" 2458 1 1 -0.448 8.387
"1037" 2458 1 1 -0.468 19.161
"1038" 2458 1 1 -0.558 5.36
"1039" 2458 1 1 -0.728 16.445
"1040" 2458 1 1 -0.888 11.333
"1041" 2458 1 1 -0.888 13.879
"1042" 2458 1 1 -0.918 11.96
"1043" 2458 1 1 -0.938 8.056
"1044" 2458 1 1 -0.958 5.215
"1045" 2458 1 1 -1.058 7.814
"1046" 2467 0 0 0.062 0.861
"1047" 2467 0 0 0.062 6.415
"1048" 2467 0 0 0.122 7.003
"1049" 2467 0 0 0.272 23.294
"1050" 2467 0 0 0.282 16.51
"1051" 2467 0 0 0.402 7.268
"1052" 2467 0 0 0.542 -2.422
"1053" 2467 0 0 0.702 11.854
"1054" 2467 0 0 1.022 17.246
"1055" 2467 0 0 -0.018 -0.15
"1056" 2467 0 0 -0.248 14.484
"1057" 2467 0 0 -0.298 5.794
"1058" 2467 0 0 -0.308 7.056
"1059" 2467 0 0 -0.348 17.691
"1060" 2467 0 0 -0.358 15.614
"1061" 2467 0 0 -0.458 20.276
"1062" 2467 0 0 -0.478 14.486
"1063" 2467 0 0 -0.528 18.706
"1064" 2467 0 0 -0.658 14.525
"1065" 2467 0 0 -0.678 3.031
"1066" 2467 0 0 -0.748 9.067
"1067" 2467 0 0 -0.808 7.854
"1068" 2467 0 0 -0.848 10.811
"1069" 2467 0 0 -1.018 5.509
"1070" 2467 0 0 -1.068 3.678
"1071" 2467 0 0 -1.368 -0.26
"1072" 2467 0 1 0.212 8.125
"1073" 2467 0 1 0.382 23.126
"1074" 2467 0 1 0.532 16.866
"1075" 2467 0 1 -0.108 0.436
"1076" 2467 0 1 -0.118 10.623
"1077" 2467 0 1 -0.138 14.965
"1078" 2467 0 1 -0.158 2.669
"1079" 2467 0 1 -0.208 9.273
"1080" 2467 0 1 -0.218 17.59
"1081" 2467 0 1 -0.238 5.316
"1082" 2467 0 1 -0.278 13.718
"1083" 2467 0 1 -0.308 10.838
"1084" 2467 0 1 -0.308 19.114
"1085" 2467 0 1 -0.358 12.031
"1086" 2467 0 1 -0.428 11.796
"1087" 2467 0 1 -0.588 24.012
"1088" 2467 0 1 -0.598 4.076
"1089" 2467 0 1 -0.598 19.048
"1090" 2467 0 1 -0.618 4.667
"1091" 2467 0 1 -0.648 0.462
"1092" 2467 0 1 -0.658 7.262
"1093" 2467 0 1 -0.678 13.456
"1094" 2467 0 1 -0.798 2.851
"1095" 2467 0 1 -0.908 5.191
"1096" 2467 0 1 -1.158 6.681
"1097" 2467 0 1 -1.388 7.278
"1098" 2526 0 1 0.032 19.47
"1099" 2526 0 1 0.142 16.036
"1100" 2526 0 1 0.172 18.392
"1101" 2526 0 1 0.192 22.541
"1102" 2526 0 1 0.202 9.628
"1103" 2526 0 1 0.212 11.453
"1104" 2526 0 1 0.232 22.841
"1105" 2526 0 1 0.262 16.602
"1106" 2526 0 1 0.352 22.381
"1107" 2526 0 1 0.412 17.776
"1108" 2526 0 1 0.422 18.77
"1109" 2526 0 1 0.472 18.236
"1110" 2526 0 1 0.492 2.81
"1111" 2526 0 1 0.512 22.387
"1112" 2526 0 1 0.522 16.9
"1113" 2526 0 1 0.532 10.81
"1114" 2526 0 1 0.552 14.569
"1115" 2526 0 1 0.562 11.436
"1116" 2526 0 1 0.632 21.453
"1117" 2526 0 1 0.692 19.698
"1118" 2526 0 1 0.702 24.247
"1119" 2526 0 1 0.752 10.941
"1120" 2526 0 1 0.762 9.843
"1121" 2526 0 1 0.802 12.841
"1122" 2526 0 1 0.812 17.008
"1123" 2526 0 1 0.842 17.262
"1124" 2526 0 1 0.842 22.039
"1125" 2526 0 1 0.852 20.733
"1126" 2526 0 1 0.932 12.738
"1127" 2526 0 1 1.022 22.354
"1128" 2526 0 1 1.122 18.227
"1129" 2526 0 1 1.122 24.993
"1130" 2526 0 1 1.152 23.59
"1131" 2526 0 1 1.212 17.064
"1132" 2526 0 1 1.222 18.86
"1133" 2526 0 1 1.262 11.739
"1134" 2526 0 1 1.292 12.838
"1135" 2526 0 1 1.512 17.212
"1136" 2526 0 1 -0.008 13.369
"1137" 2526 0 1 -0.028 12.09
"1138" 2526 0 1 -0.118 19.963
"1139" 2526 0 1 -0.168 22.437
"1140" 2526 0 1 -0.188 12.712
"1141" 2526 0 1 -0.228 20.372
"1142" 2526 0 1 -0.258 16.605
"1143" 2526 0 1 -0.258 17.491
"1144" 2526 0 1 -0.298 11.594
"1145" 2526 0 1 -0.348 21.537
"1146" 2526 0 1 -0.358 17.178
"1147" 2526 0 1 -0.408 15.184
"1148" 2526 0 1 -0.428 20.592
"1149" 2526 0 1 -0.528 19.112
"1150" 2526 0 1 -0.588 22.412
"1151" 2526 0 1 -0.668 12.087
"1152" 2526 0 1 -0.708 7.359
"1153" 2526 0 1 -1.168 19.698
"1154" 2526 1 1 -0.428 21.511
"1155" 2626 0 0 0.062 6.759
"1156" 2626 0 0 0.062 11.221
"1157" 2626 0 0 0.062 21.656
"1158" 2626 0 0 0.072 22.421
"1159" 2626 0 0 0.122 10.53
"1160" 2626 0 0 0.552 18.24
"1161" 2626 0 0 0.562 18.336
"1162" 2626 0 0 0.702 18.085
"1163" 2626 0 0 0.772 9.463
"1164" 2626 0 0 0.892 24.812
"1165" 2626 0 0 -0.028 24.993
"1166" 2626 0 0 -0.098 15.991
"1167" 2626 0 0 -0.128 7.775
"1168" 2626 0 0 -0.168 23.7
"1169" 2626 0 0 -0.248 15.246
"1170" 2626 0 0 -0.358 7.089
"1171" 2626 0 0 -0.428 8.64
"1172" 2626 0 0 -0.708 10.167
"1173" 2626 0 0 -0.948 14.276
"1174" 2626 0 0 -1.548 17.489
"1175" 2626 0 1 0.012 15.397
"1176" 2626 0 1 0.062 10.274
"1177" 2626 0 1 0.072 15.783
"1178" 2626 0 1 0.112 15.039
"1179" 2626 0 1 0.312 9.414
"1180" 2626 0 1 0.402 6.745
"1181" 2626 0 1 0.482 7.693
"1182" 2626 0 1 0.492 11.331
"1183" 2626 0 1 0.822 21.004
"1184" 2626 0 1 -0.098 17.411
"1185" 2626 0 1 -0.118 13.897
"1186" 2626 0 1 -0.138 11.136
"1187" 2626 0 1 -0.258 17.917
"1188" 2626 0 1 -0.428 12.141
"1189" 2626 0 1 -0.448 10.35
"1190" 2626 0 1 -0.688 2.57
"1191" 2626 0 1 -0.948 6.624
"1192" 2626 0 1 -1.308 -2.544
"1193" 2629 0 0 0.042 13.667
"1194" 2629 0 0 0.132 19.628
"1195" 2629 0 0 0.152 22.193
"1196" 2629 0 0 0.212 9.696
"1197" 2629 0 0 0.242 13.635
"1198" 2629 0 0 0.282 14.444
"1199" 2629 0 0 0.352 13.913
"1200" 2629 0 0 0.422 16.488
"1201" 2629 0 0 0.422 19.188
"1202" 2629 0 0 0.482 3.599
"1203" 2629 0 0 0.502 15.18
"1204" 2629 0 0 0.602 2.882
"1205" 2629 0 0 0.862 11.476
"1206" 2629 0 0 0.892 4.099
"1207" 2629 0 0 1.262 19.931
"1208" 2629 0 0 -0.048 10.781
"1209" 2629 0 0 -0.078 18.323
"1210" 2629 0 0 -0.118 21.665
"1211" 2629 0 0 -0.138 14.189
"1212" 2629 0 0 -0.148 11.437
"1213" 2629 0 0 -0.148 19.242
"1214" 2629 0 0 -0.228 11.684
"1215" 2629 0 0 -0.278 20.891
"1216" 2629 0 0 -0.298 17.776
"1217" 2629 0 0 -0.318 11.116
"1218" 2629 0 0 -0.418 12.327
"1219" 2629 0 0 -0.468 11.32
"1220" 2629 0 0 -0.598 17.705
"1221" 2629 0 0 -0.688 10.63
"1222" 2629 0 0 -0.688 16.306
"1223" 2629 0 0 -0.708 13.097
"1224" 2629 0 0 -0.708 14.218
"1225" 2629 0 0 -0.738 21.076
"1226" 2629 0 0 -0.768 14.691
"1227" 2629 0 0 -0.768 19.111
"1228" 2629 0 0 -0.828 16.089
"1229" 2629 0 0 -0.918 22.971
"1230" 2629 0 0 -0.978 15.864
"1231" 2629 0 0 -0.988 7.213
"1232" 2629 0 0 -0.998 22.507
"1233" 2629 0 0 -1.018 6.611
"1234" 2629 0 0 -1.138 19.688
"1235" 2629 0 0 -1.268 14.209
"1236" 2629 0 0 -1.448 5.547
"1237" 2629 0 0 -1.888 13.217
"1238" 2629 1 0 0.122 22.354
"1239" 2629 1 0 0.252 15.967
"1240" 2629 1 0 0.302 9.026
"1241" 2629 1 0 0.422 12.134
"1242" 2629 1 0 0.622 18.301
"1243" 2629 1 0 0.652 16.748
"1244" 2629 1 0 0.942 11.437
"1245" 2629 1 0 1.212 23.792
"1246" 2629 1 0 1.302 21.592
"1247" 2629 1 0 -0.028 10.861
"1248" 2629 1 0 -0.328 16.231
"1249" 2629 1 0 -0.358 19.78
"1250" 2639 1 0 0.172 1.02
"1251" 2639 1 0 -0.128 3.757
"1252" 2639 1 0 -0.138 20.618
"1253" 2639 1 0 -0.368 8.065
"1254" 2639 1 0 -0.478 2.212
"1255" 2639 1 0 -0.498 9.832
"1256" 2639 1 0 -0.558 2.776
"1257" 2639 1 0 -0.628 2.132
"1258" 2639 1 0 -0.748 -1.482
"1259" 2639 1 0 -1.088 -0.763
"1260" 2639 1 0 -1.098 9.631
"1261" 2639 1 0 -1.108 6.535
"1262" 2639 1 0 -1.138 3.089
"1263" 2639 1 0 -1.218 23.056
"1264" 2639 1 0 -1.308 17.968
"1265" 2639 1 0 -1.448 11.041
"1266" 2639 1 0 -1.458 8.978
"1267" 2639 1 0 -1.788 13.295
"1268" 2639 1 1 0.102 4.676
"1269" 2639 1 1 0.302 6.597
"1270" 2639 1 1 -0.058 0.42
"1271" 2639 1 1 -0.178 2.908
"1272" 2639 1 1 -0.538 13.807
"1273" 2639 1 1 -0.658 10.647
"1274" 2639 1 1 -0.668 -0.831
"1275" 2639 1 1 -0.888 6.166
"1276" 2639 1 1 -0.898 10.127
"1277" 2639 1 1 -0.948 3.861
"1278" 2639 1 1 -1.088 4.819
"1279" 2639 1 1 -1.128 2.699
"1280" 2639 1 1 -1.128 5.241
"1281" 2639 1 1 -1.178 2.006
"1282" 2639 1 1 -1.228 11.076
"1283" 2639 1 1 -1.318 5.147
"1284" 2639 1 1 -1.348 16.579
"1285" 2639 1 1 -1.368 10.793
"1286" 2639 1 1 -1.518 6.208
"1287" 2639 1 1 -1.738 4.773
"1288" 2639 1 1 -1.788 2.227
"1289" 2639 1 1 -2.018 -1.892
"1290" 2639 1 1 -2.078 3.139
"1291" 2639 1 1 -2.128 4.897
"1292" 2651 0 0 0.012 23.992
"1293" 2651 0 0 0.042 8.364
"1294" 2651 0 0 0.072 12.156
"1295" 2651 0 0 0.142 10.816
"1296" 2651 0 0 0.252 6.873
"1297" 2651 0 0 0.262 5.889
"1298" 2651 0 0 0.552 8.997
"1299" 2651 0 0 0.612 7.195
"1300" 2651 0 0 0.612 18.038
"1301" 2651 0 0 0.782 20.663
"1302" 2651 0 0 0.802 13.055
"1303" 2651 0 0 0.882 17.492
"1304" 2651 0 0 0.952 21.981
"1305" 2651 0 0 1.422 22.492
"1306" 2651 0 0 -0.118 3.992
"1307" 2651 0 0 -0.278 16.845
"1308" 2651 0 0 -0.398 14.937
"1309" 2651 0 0 -0.448 9.962
"1310" 2651 0 0 -0.908 16.992
"1311" 2651 0 0 -1.088 8.016
"1312" 2651 0 1 0.032 22.245
"1313" 2651 0 1 0.062 2.255
"1314" 2651 0 1 0.152 11.076
"1315" 2651 0 1 0.162 13.972
"1316" 2651 0 1 0.522 12.432
"1317" 2651 0 1 0.532 20.648
"1318" 2651 0 1 0.542 12.146
"1319" 2651 0 1 0.592 15.189
"1320" 2651 0 1 -0.008 2.983
"1321" 2651 0 1 -0.008 12.2
"1322" 2651 0 1 -0.188 4.706
"1323" 2651 0 1 -0.338 -0.687
"1324" 2651 0 1 -0.528 -1.923
"1325" 2651 0 1 -0.808 9.011
"1326" 2651 0 1 -0.888 8.1
"1327" 2651 0 1 -1.768 4.97
"1328" 2651 1 0 -0.368 -2.544
"1329" 2651 1 1 0.542 5.678
"1330" 2655 0 0 0.442 22.559
"1331" 2655 0 0 -0.368 23.261
"1332" 2655 0 0 -1.008 8.547
"1333" 2655 0 0 -1.208 7.949
"1334" 2655 0 1 0.162 14.665
"1335" 2655 0 1 -0.168 21.934
"1336" 2655 0 1 -0.358 19.514
"1337" 2655 0 1 -0.668 17.89
"1338" 2655 0 1 -0.968 5.108
"1339" 2655 0 1 -1.608 1.27
"1340" 2655 1 0 0.242 13.168
"1341" 2655 1 0 -0.078 13.933
"1342" 2655 1 0 -0.078 19.962
"1343" 2655 1 0 -0.208 15.57
"1344" 2655 1 0 -0.318 12.504
"1345" 2655 1 0 -0.368 4.976
"1346" 2655 1 0 -0.418 11.087
"1347" 2655 1 0 -0.548 14.811
"1348" 2655 1 0 -0.568 16.625
"1349" 2655 1 0 -0.748 16.614
"1350" 2655 1 0 -0.808 14.52
"1351" 2655 1 0 -0.848 4.066
"1352" 2655 1 0 -0.858 12.09
"1353" 2655 1 0 -0.858 22.18
"1354" 2655 1 0 -1.038 15.129
"1355" 2655 1 0 -1.288 4.961
"1356" 2655 1 0 -1.448 18.557
"1357" 2655 1 1 0.032 7.248
"1358" 2655 1 1 0.132 14.746
"1359" 2655 1 1 0.482 20.854
"1360" 2655 1 1 0.902 17.231
"1361" 2655 1 1 -0.338 3.715
"1362" 2655 1 1 -0.418 12.526
"1363" 2655 1 1 -0.548 17.205
"1364" 2655 1 1 -0.558 8.571
"1365" 2655 1 1 -0.668 16.068
"1366" 2655 1 1 -0.678 7.448
"1367" 2655 1 1 -0.708 14.318
"1368" 2655 1 1 -0.778 4.541
"1369" 2655 1 1 -0.808 14.41
"1370" 2655 1 1 -0.878 5.999
"1371" 2655 1 1 -0.878 15.01
"1372" 2655 1 1 -0.948 20.533
"1373" 2655 1 1 -1.178 10.892
"1374" 2655 1 1 -1.198 6.248
"1375" 2655 1 1 -1.308 12.407
"1376" 2655 1 1 -1.308 15.9
"1377" 2655 1 1 -1.498 7.582
"1378" 2655 1 1 -1.518 14.117
"1379" 2655 1 1 -1.818 -1.725
"1380" 2655 1 1 -1.828 -0.625
"1381" 2655 1 1 -2.188 3.28
"1382" 2658 0 0 0.152 15.631
"1383" 2658 0 0 0.222 16.533
"1384" 2658 0 0 0.662 9.418
"1385" 2658 0 0 0.782 12.612
"1386" 2658 0 0 0.882 13.081
"1387" 2658 0 0 0.922 13.355
"1388" 2658 0 0 0.942 23.447
"1389" 2658 0 0 1.222 11.371
"1390" 2658 0 0 1.342 11.027
"1391" 2658 0 0 1.342 21.081
"1392" 2658 0 0 1.512 10.639
"1393" 2658 0 0 -0.238 12.164
"1394" 2658 0 0 -0.328 18.079
"1395" 2658 0 0 -0.528 7.98
"1396" 2658 0 0 -0.648 22.388
"1397" 2658 0 1 0.252 19.28
"1398" 2658 0 1 0.302 16.757
"1399" 2658 0 1 0.322 13.466
"1400" 2658 0 1 0.462 14.366
"1401" 2658 0 1 0.482 19.082
"1402" 2658 0 1 0.482 22.924
"1403" 2658 0 1 0.512 16.587
"1404" 2658 0 1 0.652 16.172
"1405" 2658 0 1 0.672 13.662
"1406" 2658 0 1 0.702 9.459
"1407" 2658 0 1 0.712 18.037
"1408" 2658 0 1 0.782 18.19
"1409" 2658 0 1 0.842 15.498
